session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
6270ae03cd9dc8476f987743,5ea9d8177b2a1611dbec34bc,AWAITING REVIEW,2022-05-03 04:22:31.590000,2022-05-03 04:34:27.840000,716.25,29,466,4,99,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6270ae068d068cc955f7142d,5d2d0fb9f4b87b0001f0acff,RETURNED,2022-05-03 04:22:30.971000,,4871.134867,47,2080,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270ae0a82803d2178f09058,5f58597e2f53113c7bd47ab3,RETURNED,2022-05-03 04:22:37.898000,,4864.22053,31,995,11,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270ae7fcc9c79888667a2e0,5d8c4b8a6c75740018fd049c,AWAITING REVIEW,2022-05-03 04:24:34.893000,2022-05-03 04:31:45.320000,430.427,25,1524,18,96,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6270aed01380cf0fd10dccda,5e9f9c19695232149bb32a86,AWAITING REVIEW,2022-05-03 04:25:56.694000,2022-05-03 04:36:38.921000,642.227,31,772,0,100,,7FEF15D8,United States,United States,Due to start a new job within the next month,English,United States,Female,No
6270aee67563a47d000a308b,61f2acbaa09e72f23cbaf6e1,AWAITING REVIEW,2022-05-03 04:26:17.246000,2022-05-03 04:36:42.491000,625.245,28,153,0,100,,7FEF15D8,United States,United States,Unemployed (and job seeking),English,United States,Male,No
6270aefa43944d3e83e73039,5f39c5e729c84558731bcca3,AWAITING REVIEW,2022-05-03 04:26:44.556000,2022-05-03 04:39:53.602000,789.046,31,835,6,98,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6270af28b3054fb450efaba8,5cf91ace3bb7c4000162318c,AWAITING REVIEW,2022-05-03 04:27:21.796000,2022-05-03 04:35:48.480000,506.684,24,470,4,99,,7FEF15D8,United States,United States,Part-Time,English,United States,Male,No
6270af5c227da41a1fd96190,6102207794fe0360d19aaf46,AWAITING REVIEW,2022-05-03 04:28:19.544000,2022-05-03 04:43:49.560000,930.016,21,238,2,98,,7FEF15D8,United States,United States,Unemployed (and job seeking),English,United States,Female,DATA EXPIRED
6270af6b29f3b73a1c2d4a63,5ef37c71b5135f0e29184498,AWAITING REVIEW,2022-05-03 04:28:37.805000,2022-05-03 04:43:16.790000,878.985,24,435,0,100,,7FEF15D8,Germany,United States,DATA EXPIRED,DATA EXPIRED,United States,Female,DATA EXPIRED
6270af844ff0bbd217a350dc,60ba71aa8f2ae12d3a595982,RETURNED,2022-05-03 04:28:56.269000,,4485.955998,19,156,2,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270b0d9df3aa2a0b0b7c916,6116c9b6db8511d0a58bdec9,AWAITING REVIEW,2022-05-03 04:34:35.939000,2022-05-03 04:45:02.188000,626.249,39,679,3,100,,7FEF15D8,United States,United States,Full-Time,English,United States,Male,No
6270b1d2bb89987ae3d63518,60fd0d560c628d2ffe5b9380,AWAITING REVIEW,2022-05-03 04:38:45.303000,2022-05-03 04:49:24.627000,639.324,21,21,0,100,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Female,Yes
6270b2502f356731f4fd8f80,5eb879035275547d0fcdd610,AWAITING REVIEW,2022-05-03 04:40:52.198000,2022-05-03 04:51:38.523000,646.325,43,1413,4,100,,7FEF15D8,United States,United States,Full-Time,English,United States,Male,Yes
6270b2e9394de66b2640bfa2,5f4bbf82fffa8779d1d4b082,AWAITING REVIEW,2022-05-03 04:43:26.578000,2022-05-03 04:56:04.707000,758.129,36,1583,0,100,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6270b36b07177c8ab2364039,5ebb08645a22c70c2ba793e4,AWAITING REVIEW,2022-05-03 04:45:35.727000,2022-05-03 04:57:53.909000,738.182,28,1629,6,100,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Female,Yes
6270b520bce8a17a6fb002c8,612154b0f3a4f3c5ff662863,AWAITING REVIEW,2022-05-03 04:53:08.143000,2022-05-03 05:02:55.060000,586.917,33,249,1,100,,7FEF15D8,China,United States,DATA EXPIRED,Chinese,United States,Male,No
6270b528b429086d53d40faf,6029a07662fd6092cc194546,AWAITING REVIEW,2022-05-03 04:52:59.732000,2022-05-03 05:03:00.159000,600.427,22,30,0,100,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6270b56599ca5f17f0369f59,566c9284d408ea000519c6d7,AWAITING REVIEW,2022-05-03 04:54:01.408000,2022-05-03 05:14:01.427000,1200.019,32,2331,1,100,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6270b5e9d4a2a162a48c3288,570fa0905edc8f000fe73c4a,AWAITING REVIEW,2022-05-03 04:56:12.067000,2022-05-03 05:06:49.748000,637.681,24,519,3,100,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6270b64fe1bc4dc126d6daa6,5e68682ce3b2f71041fa03d2,AWAITING REVIEW,2022-05-03 04:57:54.180000,2022-05-03 05:09:42.960000,708.78,35,214,0,100,,7FEF15D8,United States,United States,DATA EXPIRED,Spanish,United States,Male,DATA EXPIRED
6270b66b96d7bbd821e69497,5749537f5e5491000f3c1e33,RETURNED,2022-05-03 04:58:22.556000,,2719.819513,31,1058,7,98,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270b675459e3b2f5b2b718f,62349095f627c2833806e550,AWAITING REVIEW,2022-05-03 04:58:33.997000,2022-05-03 05:12:23.218000,829.221,34,110,0,100,,7FEF15D8,DATA EXPIRED,United States,DATA EXPIRED,Spanish,United States,Male,DATA EXPIRED
6270b6a9d91eff417ede4945,578b5756160201000103fe40,AWAITING REVIEW,2022-05-03 04:59:23.424000,2022-05-03 05:12:54.377000,810.953,26,1105,1,100,,7FEF15D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
6270b6acf815de1e1959bb19,5cbe00898f939c0017c0b9d8,AWAITING REVIEW,2022-05-03 04:59:27.411000,2022-05-03 05:15:47.020000,979.609,55,1730,6,100,,7FEF15D8,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No
6270b710459e3b2f5b2b7190,580bea98827ca10001db514e,AWAITING REVIEW,2022-05-03 05:01:08.205000,2022-05-03 05:14:18.182000,789.977,53,2287,13,99,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6270b753933a5feb1e903eee,5a2adf6a8e00a000019864fb,AWAITING REVIEW,2022-05-03 05:02:18.088000,2022-05-03 05:12:17.181000,599.093,38,844,4,100,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Male,No
6270b79238b464a827d05772,5c82c9a4d8302a00010639b8,AWAITING REVIEW,2022-05-03 05:03:19.783000,2022-05-03 05:13:03.012000,583.229,31,1484,1,100,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6270b7e4f600d539f39dbdd6,60b7a7dfc5a1bd9918264eb1,AWAITING REVIEW,2022-05-03 05:04:39.971000,2022-05-03 05:16:04.114000,684.143,27,393,0,100,,7FEF15D8,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6270b7e82cc92b2d850213e8,62698063a6912c0277b32f57,AWAITING REVIEW,2022-05-03 05:04:49.129000,2022-05-03 05:20:59.619000,970.49,27,14,0,100,,7FEF15D8,DATA EXPIRED,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6270b85a1ac6af2bc98b3f3f,5f97f4079516350204cd190d,AWAITING REVIEW,2022-05-03 05:06:39.965000,2022-05-03 05:17:05.429000,625.464,24,224,1,100,,7FEF15D8,Philippines,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
