session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
622ba3673d31f85b8b57d2f7,61046e5433eee73d3277775d,APPROVED,2022-03-11 19:30:52.436000,2022-03-11 19:39:56.414000,543.978,29,287,0,100,2022-03-12 01:22:07.004000,561DDF44,DATA EXPIRED,United States,DATA EXPIRED,Arabic,United States,Male,DATA EXPIRED
622ba376647cad0abc674eea,6171125c1d572c106f10824e,APPROVED,2022-03-11 19:31:21.229000,2022-03-11 19:37:40.017000,378.788,37,510,5,99,2022-03-12 01:22:03.950000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
622ba37a0488dcdc94a545b7,60897a1d66afbbe1bb33a8e2,APPROVED,2022-03-11 19:31:12.854000,2022-03-11 19:38:02.801000,409.947,21,377,4,99,2022-03-12 01:22:05.582000,561DDF44,United States,United States,Part-Time,English,United States,Female,Yes
622ba37f3d31f85b8b57d2f8,5fbaaaf741a525ad760fc8f2,RETURNED,2022-03-11 19:31:14.015000,,378946.609542,52,541,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
622ba38bdc94b58d87fbfdf7,5d9264f527fdac00158fd876,APPROVED,2022-03-11 19:31:27.007000,2022-03-11 19:40:25.333000,538.326,41,1537,11,98,2022-03-12 01:22:03.233000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
622ba3a30c3ef4e349c0911e,61004e962509f21ce295df3d,APPROVED,2022-03-11 19:31:54.328000,2022-03-11 19:41:17.078000,562.75,24,569,2,100,2022-03-12 01:22:02.244000,561DDF44,United States,United States,Unemployed (and job seeking),Korean,United States,Female,No
622eb265599665c66ca9ab02,6018bff305d0f61c00190a86,APPROVED,2022-03-14 03:11:35.887000,2022-03-14 03:21:17.850000,581.963,48,883,15,94,2022-03-14 04:02:44.113000,561DDF44,Bangladesh,United States,Unemployed (and job seeking),Bengali,United States,Female,DATA EXPIRED
622eb2be4b0edc92071efe69,5ec0ba1bfa01894cceaa1b8e,RETURNED,2022-03-14 03:13:06.234000,,178434.480446,32,1512,7,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
622eb2e9507655a8c9724e44,6014213c77aab7396ca3e5a7,APPROVED,2022-03-14 03:13:50.497000,2022-03-14 03:18:54.838000,304.341,48,674,0,100,2022-03-14 04:02:45.921000,561DDF44,United States,United States,Full-Time,English,United States,Female,No
622eb31a27f8853260578b4f,61f2aa67a09e72f23cbaf12b,APPROVED,2022-03-14 03:14:38.355000,2022-03-14 04:02:47.248000,2888.893,45,228,0,100,2022-03-14 04:02:47.427000,Manual Completion,United States,United States,Unemployed (and job seeking),English,United States,Female,No
622eb34584454183d4747a46,5e5ca080bb37ff47b09dd4cc,APPROVED,2022-03-14 03:15:19.536000,2022-03-14 03:22:05.868000,406.332,26,1087,3,100,2022-03-14 04:02:48.130000,561DDF44,China,United States,Full-Time,Chinese,United States,Female,No
622eb488f4f8cd9606cd33cb,5f1c72e25a26d503c77bfdc9,APPROVED,2022-03-14 03:20:47.483000,2022-03-14 03:33:38.255000,770.772,40,1458,2,100,2022-03-14 04:02:49.303000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
622eb563c864f715457ce438,610371cac4468adfe775fcf7,APPROVED,2022-03-14 03:24:21.330000,2022-03-14 03:30:55.961000,394.631,31,241,2,100,2022-03-14 04:02:50.423000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
622eb599af354bf9ca4d10dd,60b1e0b0d3329704f19e6590,APPROVED,2022-03-14 03:25:17.472000,2022-03-14 03:34:17.741000,540.269,26,535,0,100,2022-03-14 04:02:51.644000,561DDF44,United States,United States,Unemployed (and job seeking),English,United States,Female,No
622eb59f27d2b4aa7cd727a4,55b3120cfdf99b6ef6263a71,APPROVED,2022-03-14 03:25:25.053000,2022-03-14 03:50:18.053000,1493.0,54,1375,4,100,2022-03-14 04:02:52.062000,561DDF44,United States,United States,Part-Time,English,United States,Female,No
622eb7c9c932927708622f7b,5f1215c24862ae13032bad4e,APPROVED,2022-03-14 03:34:35.482000,2022-03-14 03:43:22.840000,527.358,22,848,4,99,2022-03-14 04:02:54.048000,561DDF44,United States,United States,Full-Time,English,United States,Female,No
622eb818707075e1e4e7d608,5f87d9bfc31a1322cfc32cbd,APPROVED,2022-03-14 03:35:55.159000,2022-03-14 20:29:50.523000,60835.364,36,1103,2,100,2022-03-14 20:29:50.930000,Manual Completion,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
622eb88d874ff222e5e929c0,60fcdb88e0514055c6e6a03b,APPROVED,2022-03-14 03:38:05.698000,2022-03-14 03:44:34.951000,389.253,20,508,2,100,2022-03-14 04:02:56.042000,561DDF44,United States,United States,Other,English,United States,Female,Yes
