session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
6234cad87a19b687d7746c65,6082c902e76a87571f42e73e,APPROVED,2022-03-18 18:09:30.311000,2022-03-18 18:16:53.678000,443.367,35,387,1,100,2022-03-19 17:46:03.552000,561DDF44,United States,United States,Full-Time,English,United States,Female,No
6234cae3b1c145ce0dc9893e,5d3130288e458600186e63c7,APPROVED,2022-03-18 18:09:44.297000,2022-03-18 18:19:59.815000,615.518,40,348,1,100,2022-03-19 17:46:03.680000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234caec997caed83e227895,5f7f490cddc9cb0b33e344a8,APPROVED,2022-03-18 18:10:22.599000,2022-03-18 18:15:46.636000,324.037,28,285,4,99,2022-03-19 17:46:03.786000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234cb04d8d63aaa54b77a24,5d4c7ac3e8ec490018b0050d,RETURNED,2022-03-18 18:10:15.606000,,4603078.591596,63,1478,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234cb09f9f8f5c07b87c70d,5be04ea54a5e53000157ac4f,APPROVED,2022-03-18 18:10:21.665000,2022-03-18 18:16:59.645000,397.98,53,1710,13,98,2022-03-19 17:46:03.866000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234cb11f5b70bac244bf9fc,5cbf40e256e0b40017a60d2f,APPROVED,2022-03-18 18:10:28.079000,2022-03-18 18:17:11.050000,402.971,24,419,4,98,2022-03-19 17:46:03.947000,561DDF44,Canada,United States,DATA EXPIRED,English,United States,Male,No
6234cb15e06ce618f266905b,5efe1fa306bbc52e5fde738d,APPROVED,2022-03-18 18:10:31.965000,2022-03-18 18:26:01.916000,929.951,29,496,3,100,2022-03-19 17:46:04.026000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234cb3d70878d09ff91e8cb,5dcc16268499c58a3ea459c2,APPROVED,2022-03-18 18:11:13.513000,2022-03-18 18:17:28.374000,374.861,45,1044,1,100,2022-03-19 17:46:04.133000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6234cb45a02baded9a840181,5f0e0727cf7d770a4c7330a7,APPROVED,2022-03-18 18:11:17.890000,2022-03-18 18:17:59.543000,401.653,38,1215,5,100,2022-03-19 17:46:04.205000,561DDF44,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,DATA EXPIRED
6234cb5322734122ce5f2a72,6127c369bdff7dc17f0724a2,APPROVED,2022-03-18 18:11:35.913000,2022-03-18 18:17:01.018000,325.105,26,407,4,98,2022-03-19 17:46:04.317000,561DDF44,United States,United States,Full-Time,English,United States,Female,Yes
6234cb5d5f39253c08ad3401,5ce5e6c19c40b2001b3a031f,APPROVED,2022-03-18 18:11:44.020000,2022-03-18 18:18:27.155000,403.135,57,2081,4,100,2022-03-19 17:46:04.393000,561DDF44,United States,United States,Full-Time,English,United States,Male,No
6234cb788b2c09980bad955d,5d56b0d17ca41f0018e96e71,APPROVED,2022-03-18 18:12:12.175000,2022-03-18 18:16:26.549000,254.374,38,390,1,100,2022-03-19 17:46:04.469000,NOCODE,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
